,000001 CH Equity,000002 CH Equity,000063 CH Equity,000066 CH Equity,000069 CH Equity,000100 CH Equity,000157 CH Equity,000166 CH Equity,000301 CH Equity,000333 CH Equity,000338 CH Equity,000408 CH Equity,000413 CH Equity,000415 CH Equity,000423 CH Equity,000425 CH Equity,000538 CH Equity,000568 CH Equity,000596 CH Equity,000625 CH Equity,000627 CH Equity,000629 CH Equity,000630 CH Equity,000651 CH Equity,000656 CH Equity,000661 CH Equity,000671 CH Equity,000703 CH Equity,000708 CH Equity,000709 CH Equity,000723 CH Equity,000725 CH Equity,000728 CH Equity,000768 CH Equity,000776 CH Equity,000783 CH Equity,000786 CH Equity,000792 CH Equity,000800 CH Equity,000858 CH Equity,000860 CH Equity,000876 CH Equity,000877 CH Equity,000895 CH Equity,000898 CH Equity,000938 CH Equity,000961 CH Equity,000963 CH Equity,000977 CH Equity,001289 CH Equity,001979 CH Equity,002001 CH Equity,002007 CH Equity,002008 CH Equity,002010 CH Equity,002024 CH Equity,002027 CH Equity,002032 CH Equity,002044 CH Equity,002049 CH Equity,002050 CH Equity,002064 CH Equity,002074 CH Equity,002081 CH Equity,002120 CH Equity,002129 CH Equity,002142 CH Equity,002146 CH Equity,002153 CH Equity,002157 CH Equity,002179 CH Equity,002202 CH Equity,002230 CH Equity,002236 CH Equity,002241 CH Equity,002252 CH Equity,002271 CH Equity,002294 CH Equity,002304 CH Equity,002311 CH Equity,002352 CH Equity,002371 CH Equity,002384 CH Equity,002410 CH Equity,002411 CH Equity,002414 CH Equity,002415 CH Equity,002422 CH Equity,002456 CH Equity,002459 CH Equity,002460 CH Equity,002463 CH Equity,002466 CH Equity,002468 CH Equity,002475 CH Equity,002493 CH Equity,002508 CH Equity,002555 CH Equity,002558 CH Equity,002568 CH Equity,002594 CH Equity,002600 CH Equity,002601 CH Equity,002602 CH Equity,002607 CH Equity,002624 CH Equity,002648 CH Equity,002673 CH Equity,002709 CH Equity,002714 CH Equity,002736 CH Equity,002739 CH Equity,002773 CH Equity,002791 CH Equity,002812 CH Equity,002821 CH Equity,002841 CH Equity,002916 CH Equity,002920 CH Equity,002938 CH Equity,002939 CH Equity,002945 CH Equity,002958 CH Equity,003816 CH Equity,300003 CH Equity,300014 CH Equity,300015 CH Equity,300017 CH Equity,300024 CH Equity,300033 CH Equity,300059 CH Equity,300070 CH Equity,300122 CH Equity,300124 CH Equity,300136 CH Equity,300142 CH Equity,300144 CH Equity,300207 CH Equity,300223 CH Equity,300274 CH Equity,300316 CH Equity,300347 CH Equity,300408 CH Equity,300413 CH Equity,300433 CH Equity,300450 CH Equity,300454 CH Equity,300496 CH Equity,300498 CH Equity,300529 CH Equity,300558 CH Equity,300595 CH Equity,300601 CH Equity,300628 CH Equity,300661 CH Equity,300676 CH Equity,300677 CH Equity,300750 CH Equity,300751 CH Equity,300759 CH Equity,300760 CH Equity,300763 CH Equity,300782 CH Equity,300866 CH Equity,300888 CH Equity,300896 CH Equity,300919 CH Equity,300957 CH Equity,300979 CH Equity,300999 CH Equity,600000 CH Equity,600004 CH Equity,600009 CH Equity,600010 CH Equity,600011 CH Equity,600015 CH Equity,600016 CH Equity,600018 CH Equity,600019 CH Equity,600023 CH Equity,600025 CH Equity,600027 CH Equity,600028 CH Equity,600029 CH Equity,600030 CH Equity,600031 CH Equity,600036 CH Equity,600038 CH Equity,600048 CH Equity,600050 CH Equity,600061 CH Equity,600066 CH Equity,600068 CH Equity,600079 CH Equity,600085 CH Equity,600089 CH Equity,600100 CH Equity,600104 CH Equity,600109 CH Equity,600111 CH Equity,600115 CH Equity,600118 CH Equity,600132 CH Equity,600143 CH Equity,600150 CH Equity,600153 CH Equity,600161 CH Equity,600170 CH Equity,600176 CH Equity,600177 CH Equity,600183 CH Equity,600188 CH Equity,600196 CH Equity,600208 CH Equity,600219 CH Equity,600221 CH Equity,600233 CH Equity,600271 CH Equity,600276 CH Equity,600297 CH Equity,600299 CH Equity,600309 CH Equity,600332 CH Equity,600340 CH Equity,600346 CH Equity,600352 CH Equity,600362 CH Equity,600369 CH Equity,600372 CH Equity,600383 CH Equity,600390 CH Equity,600398 CH Equity,600406 CH Equity,600426 CH Equity,600436 CH Equity,600438 CH Equity,600460 CH Equity,600482 CH Equity,600487 CH Equity,600489 CH Equity,600498 CH Equity,600516 CH Equity,600519 CH Equity,600521 CH Equity,600522 CH Equity,600535 CH Equity,600547 CH Equity,600566 CH Equity,600570 CH Equity,600583 CH Equity,600584 CH Equity,600585 CH Equity,600588 CH Equity,600600 CH Equity,600606 CH Equity,600637 CH Equity,600655 CH Equity,600660 CH Equity,600663 CH Equity,600674 CH Equity,600690 CH Equity,600703 CH Equity,600705 CH Equity,600733 CH Equity,600741 CH Equity,600745 CH Equity,600760 CH Equity,600763 CH Equity,600795 CH Equity,600809 CH Equity,600816 CH Equity,600837 CH Equity,600845 CH Equity,600848 CH Equity,600867 CH Equity,600872 CH Equity,600886 CH Equity,600887 CH Equity,600893 CH Equity,600900 CH Equity,600905 CH Equity,600918 CH Equity,600919 CH Equity,600926 CH Equity,600928 CH Equity,600941 CH Equity,600958 CH Equity,600968 CH Equity,600977 CH Equity,600989 CH Equity,600998 CH Equity,600999 CH Equity,601006 CH Equity,601009 CH Equity,601012 CH Equity,601018 CH Equity,601021 CH Equity,601066 CH Equity,601077 CH Equity,601088 CH Equity,601100 CH Equity,601108 CH Equity,601111 CH Equity,601117 CH Equity,601138 CH Equity,601155 CH Equity,601162 CH Equity,601166 CH Equity,601169 CH Equity,601186 CH Equity,601198 CH Equity,601211 CH Equity,601212 CH Equity,601216 CH Equity,601225 CH Equity,601229 CH Equity,601231 CH Equity,601236 CH Equity,601238 CH Equity,601288 CH Equity,601298 CH Equity,601318 CH Equity,601319 CH Equity,601328 CH Equity,601336 CH Equity,601360 CH Equity,601377 CH Equity,601390 CH Equity,601398 CH Equity,601555 CH Equity,601577 CH Equity,601600 CH Equity,601601 CH Equity,601607 CH Equity,601618 CH Equity,601628 CH Equity,601633 CH Equity,601658 CH Equity,601668 CH Equity,601669 CH Equity,601688 CH Equity,601696 CH Equity,601698 CH Equity,601727 CH Equity,601728 CH Equity,601766 CH Equity,601788 CH Equity,601799 CH Equity,601800 CH Equity,601808 CH Equity,601816 CH Equity,601818 CH Equity,601825 CH Equity,601828 CH Equity,601838 CH Equity,601857 CH Equity,601865 CH Equity,601868 CH Equity,601872 CH Equity,601877 CH Equity,601878 CH Equity,601881 CH Equity,601888 CH Equity,601898 CH Equity,601899 CH Equity,601901 CH Equity,601916 CH Equity,601919 CH Equity,601933 CH Equity,601939 CH Equity,601966 CH Equity,601985 CH Equity,601988 CH Equity,601989 CH Equity,601990 CH Equity,601992 CH Equity,601995 CH Equity,601997 CH Equity,601998 CH Equity,603019 CH Equity,603087 CH Equity,603156 CH Equity,603160 CH Equity,603185 CH Equity,603195 CH Equity,603233 CH Equity,603259 CH Equity,603260 CH Equity,603288 CH Equity,603290 CH Equity,603338 CH Equity,603369 CH Equity,603392 CH Equity,603486 CH Equity,603501 CH Equity,603517 CH Equity,603658 CH Equity,603659 CH Equity,603799 CH Equity,603806 CH Equity,603833 CH Equity,603882 CH Equity,603899 CH Equity,603939 CH Equity,603986 CH Equity,603993 CH Equity,605499 CH Equity,688005 CH Equity,688008 CH Equity,688009 CH Equity,688012 CH Equity,688036 CH Equity,688065 CH Equity,688111 CH Equity,688126 CH Equity,688169 CH Equity,688363 CH Equity,688396 CH Equity,688561 CH Equity,688599 CH Equity,688981 CH Equity,cash
2021-01-01,96785.09999999999,100361.49999999999,46916.1,16228.7,14466.1,50587.6,23916.6,24118.300000000003,0.0,245092.40000000002,38668.00000000001,0.0,0.0,0.0,0.0,13088.3,29731.000000000004,85571.0,16321.7,24951.1,4928.200000000001,0.0,0.0,153189.5,11634.500000000002,64760.30000000001,5488.5,11715.2,11259.300000000001,0.0,7256.400000000001,83879.4,11766.1,25049.199999999997,24309.399999999998,16409.1,19491.0,0.0,0.0,289257.60000000003,19559.899999999998,26038.0,0.0,24974.5,0.0,14940.400000000001,8443.5,11913.3,13977.999999999998,0.0,21369.3,22336.7,23446.600000000002,18919.4,0.0,14723.1,51776.9,6337.1,15259.700000000003,29129.500000000004,22720.3,0.0,0.0,0.0,9296.0,23805.2,54591.299999999996,5855.2,5114.9,11017.6,21390.3,20125.999999999996,34529.3,18233.5,44726.90000000001,10141.7,32659.8,0.0,72654.20000000001,27335.4,82528.8,22255.0,16204.6,37758.3,0.0,13642.199999999999,91175.5,9993.1,14369.3,0.0,40133.700000000004,11670.300000000001,0.0,0.0,122083.9,28795.500000000004,9725.2,20437.2,7256.799999999999,0.0,87602.8,17560.600000000002,19451.9,13570.5,11983.300000000001,17842.0,0.0,9141.900000000001,0.0,74251.8,19850.6,8042.8,9098.5,0.0,31674.1,22026.8,19112.2,10882.400000000001,0.0,17360.5,6021.900000000001,2032.5,7215.6,17288.300000000003,17738.8,46661.0,63251.50000000001,0.0,0.0,13265.4,103562.50000000001,0.0,49212.299999999996,46937.3,14654.700000000003,30703.000000000004,13757.800000000001,0.0,0.0,0.0,0.0,44521.100000000006,20983.3,25968.7,20798.2,0.0,0.0,0.0,41998.600000000006,14320.6,0.0,0.0,31493.700000000004,10190.699999999999,0.0,13169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57946.4,8379.4,36670.1,13854.2,10352.9,19793.100000000002,57149.1,8307.100000000002,27627.800000000003,0.0,4180.099999999999,5738.4,27870.3,13231.599999999999,126131.60000000002,106185.8,276824.3,0.0,58195.1,21511.199999999997,11753.4,11649.099999999999,9416.0,0.0,6689.000000000001,0.0,0.0,44449.100000000006,19684.199999999997,14246.500000000002,10545.9,9583.5,0.0,0.0,6060.9,0.0,13663.100000000002,0.0,21823.300000000003,10215.9,16709.1,0.0,32464.100000000002,6857.700000000001,0.0,0.0,7479.099999999999,7121.800000000001,218520.40000000002,5983.1,1738.0,74397.40000000001,8463.800000000001,10410.300000000001,31014.700000000004,18267.4,10813.699999999999,9010.400000000001,0.0,15561.9,7956.900000000001,0.0,31466.2,0.0,39978.7,53251.0,0.0,5869.7,10205.400000000001,8814.0,8757.7,0.0,504606.4,0.0,13788.400000000001,0.0,22162.9,0.0,43936.6,0.0,23969.199999999997,64008.50000000001,35805.0,18357.3,10923.7,9398.1,6520.700000000001,34891.1,0.0,0.0,55257.4,31416.0,11705.800000000001,0.0,23856.1,25379.3,16085.7,32085.1,13965.6,65902.6,0.0,50117.7,8817.800000000001,6159.3,0.0,19329.399999999998,12550.4,138929.19999999998,30078.500000000004,89934.8,0.0,7005.000000000001,33682.6,22906.199999999997,0.0,0.0,24323.8,0.0,0.0,4411.8,6794.9,40910.9,19803.3,24767.3,124464.3,0.0,10432.800000000001,20227.4,4089.0999999999995,30894.199999999997,22279.600000000002,15949.4,11101.5,7419.3,14111.499999999998,15844.1,10077.6,157896.10000000003,36753.200000000004,18717.4,9177.2,40159.4,0.0,8627.199999999999,19367.7,40194.7,6669.400000000001,6863.400000000001,6408.1,46721.1,0.0,483314.89999999997,7070.6,63662.700000000004,24650.2,16414.2,23295.8,27611.9,90316.6,15499.099999999999,4980.7,12298.3,64401.7,11335.2,10053.900000000001,32350.899999999998,23474.100000000002,8282.0,53850.299999999996,15181.000000000002,53544.6,3994.2999999999997,4050.6,10310.2,0.0,33303.2,17880.9,0.0,13200.6,3918.9000000000005,9947.1,32678.200000000004,0.0,0.0,11969.200000000003,20845.4,0.0,0.0,5882.7,20619.000000000004,13340.099999999999,8097.799999999999,133448.1,0.0,66210.9,20164.9,7051.1,29265.3,13902.300000000001,21700.8,0.0,15720.300000000001,34710.6,19332.9,8985.8,0.0,0.0,0.0,8088.400000000001,17784.7,4313.0,6800.7,18498.300000000003,0.0,6321.8,0.0,87325.0,0.0,100993.5,0.0,0.0,18493.100000000002,4803.4,0.0,51006.6,0.0,10261.3,0.0,26054.8,0.0,11845.1,0.0,16958.100000000002,0.0,33482.9,21512.600000000002,0.0,0.0,19301.6,7846.9,16535.600000000002,12052.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,93929.81108272317,97398.5819325062,45557.49334844714,15791.342873767444,14081.270883918602,52153.42849889879,24682.008229687395,23443.196675766692,16.207115142777056,252493.61163331266,37556.47006679271,16.02012145977708,15.996612991477251,16.1208842366312,15.997013170879553,12743.992477438645,30671.170317336706,88187.76681768776,16860.930609727602,25748.600034099272,4828.601542020222,16.054976540516652,16.073103777763507,148643.04025511612,11332.736858425033,66753.05581089339,5371.64516743919,11413.01165733458,11646.618727835646,16.273636733376005,7086.925990103011,81411.24008517149,11461.693321516534,25849.14465244596,23629.423869268252,15965.020482199028,20124.704464207578,15.923644699545932,16.091034966485573,297984.526743929,19021.68380587572,25305.251264550247,16.26731448874565,25772.636019598962,16.231971554298877,14540.514592920425,8238.678693979133,11604.964074247144,13607.862067633143,16.10915080473135,20776.672357878506,21715.27031134306,24201.398989979894,18400.724272019248,16.1627242204046,14331.09165184456,53379.866245577694,6194.775763856043,14850.160895692246,30052.325266342013,23451.559851044014,50.34932707272538,49.462130563736785,15.931823858837138,9065.943747714013,24567.43882584384,53002.023261023416,5728.310205200587,5011.365554496947,10736.472945925516,22080.456150922102,19572.62581943859,33542.38659466269,17734.696777106772,46116.850783563554,9886.26074514059,33688.20882537493,54.73220122794831,74882.70981164585,28203.92775079647,85053.10839836067,22971.83919974653,15767.266693699748,38940.25651235316,15.978474690695307,14099.025307884067,88488.6825532871,9743.863849465279,13987.182894880185,48.499208148601454,41385.89144611107,11369.045690307463,16.197944673936085,16.021841919637342,125795.01458409845,29708.051860000705,9482.093152462887,19873.40358327734,7088.075529141784,49.61956217459714,90281.19031527833,17082.423813389185,20084.41854911222,13211.799517144114,12391.958727512365,17355.91234713926,16.27829958463141,8916.54599204612,48.28057689886974,76528.13720137002,19304.132972578638,7850.095586625711,8874.885000158853,49.12302459908625,32673.20231155233,22737.30010470284,19734.559090126044,10603.879456450706,48.50124343185966,16886.961903809937,5889.906254510297,2019.482208237414,7046.748962225331,16817.930971364178,17256.376066021283,48110.02519129298,65199.3668893179,16.166061871936073,16.0498711899988,12915.554640842107,106718.79495167857,16.0936728480681,50738.12685753723,48393.97343165501,14263.927268973097,29832.6776928841,13395.000076078912,16.11837509135974,16.095952217906728,49.69037028248017,16.18420689964616,45907.197453475674,21659.990955180805,26796.835727941183,21470.505882786536,48.383001992723386,48.857992302813784,48.80774347338583,40787.93153155523,14800.448914815202,15.29703420846634,50.29831800095357,32490.7390405645,9933.570928396182,48.078633566932304,13615.713399957058,49.43927500918535,48.3468142876223,47.44546737789991,49.05575502290985,49.35212161553554,47.74121510463628,49.402212198114796,47.63740069429474,48.39446363835462,49.4954908440333,16.00212977188123,15.987590611802393,15.987590611802393,48.33320577413144,56255.73059235944,8176.889314836322,35619.79825970224,13487.672704017185,10090.991007102686,19247.385638522734,55482.31945101151,8108.783587599638,26847.98573691916,16.1542565720722,4103.634156996832,5614.495139180917,27082.527656673126,12885.152517716713,122395.6255892842,109419.63951491036,268567.6326693577,16.038936053550376,56496.76793247895,20914.1993068221,11448.68993783796,11347.63756904647,9182.031081294119,48.01435349235626,6537.430880769197,49.358017089693156,16.243464491019,43164.29525023411,20303.05514448047,13869.382669663188,10279.65643615455,9344.713512043982,48.97659021192396,48.82812692955869,5927.66402001001,16.164171828557674,14123.508357390941,16.127371486396864,22527.67362660394,9957.783749754732,16256.786786153341,16.245403844848322,33486.683870099805,6701.287710895014,16.310260783216425,16.181642293244067,7303.010783090869,6957.135656688133,225126.1429523177,5852.533922771112,1735.379233620158,76678.54888410619,8258.766498791389,10146.511718869819,31994.562927489274,17768.250934638905,10540.183207499638,8789.09983946614,16.17784083914528,15142.959424873994,7766.733400205518,16.045884265251168,32458.613119640846,15.9154972763272,41226.826752212684,54897.459641715875,16.356979748204083,5742.782444644857,9948.081588043435,8597.262033310119,8543.833428135911,16.047301014849506,519793.2789908632,49.90585021996404,13423.12808092268,15.589363431766905,21544.857946348726,15.701359594888219,42668.07647865023,16.239521984140488,24736.89371882726,62135.872378921464,36927.521952746836,18957.230472692496,10644.770393928195,9164.911469072365,6373.40662091969,35987.91339839433,16.17973816222965,16.091934977080825,56964.45109913817,30522.07600363018,11402.343537036433,16.238169701551907,23188.572877656203,24666.17796082616,16617.117023316405,33097.9110804391,13595.656529029138,67929.51825702551,16.489898390010467,48662.507853586154,9131.313635911589,6022.971280328135,15.402387475062223,19958.56023245408,12222.623736108384,134809.67599251197,31029.170926894596,87285.06353230964,15.987590611802393,7263.918091181982,32720.0108345807,23641.77866397641,16.32726058280611,15.987590611802393,23642.288807327404,16.006037983044596,16.101528907189863,4593.412724730026,6818.153407356589,42186.65069769016,19257.71784079137,24071.716828422872,128247.06186112807,16.263695591647327,10169.601157147843,19668.916811428815,4014.277676521687,30016.670001029204,22996.644571810833,15519.307007820145,10819.169534331004,7246.702660682545,13736.500969479135,15416.230148021512,9823.561937653518,153207.38627744804,35698.178570227996,18204.43189945141,8950.477280198616,39002.38235558054,15.899859462132191,8935.754829694746,18836.078364837616,39038.064256808786,6518.067354422686,6705.941831703673,6265.924042105228,45366.91773237454,16.257965894351916,468863.15397885256,6905.478432321657,61800.46280327572,23957.407238824166,15970.628366990497,22645.832655383078,26832.08406008354,87654.58114199378,15082.67298642324,4879.441242706359,11980.082242474351,62517.11355448163,11044.22363517374,9801.608964937428,31428.624187182497,24227.412083990585,8081.505232043686,52283.1897197527,14774.683662538288,51986.14284024011,4162.98263150668,4219.8160669452645,10050.740772991563,15.987590611802393,32352.766437732185,17392.30960391316,48.24996345537822,12853.762548677767,3851.201485118286,9697.057489721,31745.50984201844,15.987590611802393,16.066562047045405,11687.094268247953,20268.555839566434,47.39328262605571,15.987590611802393,5760.511415512782,21286.08924414635,12987.800514875622,7904.079387617171,137501.55368111742,16.154730452592954,68246.65891101873,19608.72377472757,6887.508376514864,30146.999608891296,13534.477956374532,21097.19202878609,48.60333394560163,15297.614411534623,33717.207585092394,18801.665300579287,8764.759392136646,16.259888432704187,49.169211571513024,16.291968456497802,7893.626943601711,17299.306448619536,4491.005738041834,6644.403417182916,17992.559923184803,48.327146778647084,6559.887047433701,50.24040139233197,89995.31209344539,15.958299591303913,104072.41031745035,46.54190738370797,48.939091433527864,19096.72429981497,4996.029457787693,48.63755383170937,52585.54889703434,48.45608118691051,9865.968154449178,15.837134591029033,26885.934726044165,48.77752162133885,12249.711004241979,50.702290614066754,17515.846128187488,50.03107088658214,32528.533101935453,20916.902041904326,15.987590611802393,47.8318003973899,18770.30119489035,7659.516540604628,16087.138845897935,12462.5229671852,16.010586266691902,49.07643415223891,48.59142615447022,48.630047900400456,48.01286335468036,48.797856982369545,48.690663566404645,49.04801319698648,47.3165567061606,47.77753953306272
2021-01-05,84953.49944251255,89590.6403017105,46318.33284962282,19445.49068867534,13479.121782351554,53114.25088422107,25103.85309327506,23242.216035682533,15.527127042503453,254313.06926003323,38155.48565646427,15.80403434090001,16.191465863330787,15.704306234666902,16.066930008422652,13288.42917985418,36536.984066393874,97632.54141744594,17239.15504685022,25098.728410760727,4580.879232864501,16.19129975871937,16.402793179088484,150430.7917327703,9643.925770664215,73535.41018310649,4907.199510753867,11396.683485595391,13002.491001891833,15.979695586219492,7220.746106142869,77447.50040142662,11568.627555732219,29334.62254416402,23645.688638669715,16871.838597395905,22881.287341901923,15.990862951975625,15.877622677713237,306918.82844758715,19682.11361018821,29921.331988283568,16.073432035608132,26562.238415805143,16.142446300879193,14635.319197559296,7101.941830566855,11552.632554427739,13851.560241563606,15.986543926124247,19548.05307211382,22129.86941641765,23624.46341863726,18858.930747140086,16.467341925303483,13875.289351938627,54560.34618421812,6133.711174723938,15941.05742094765,33230.93200210245,27890.13847945946,49.429437116320464,49.500781541723796,15.561171379065705,9115.069799506206,26516.372208003646,50812.79485010868,5400.142375610075,5256.929683940519,12749.666668588323,26682.408907638976,22242.625879695763,35963.63576277062,18399.23554309072,42726.189257672886,9890.25872260652,34445.10324461689,16.369520155137366,80988.84188167154,29788.429102900252,87896.15044284202,26484.797371343106,15662.055153295885,40595.56190578675,16.204491541705412,15388.507034975943,93536.74532998628,9429.10591982853,14329.773328823625,52.25556549685059,48703.68701615083,11369.273135788248,17.116153374685425,15.961289424733577,113442.03153145355,28735.35283220217,9804.31590676972,20302.160944012816,7168.470060815756,51.80796020408214,103663.23584137329,15968.598823273931,21430.732804275995,12899.63600504399,11779.181307656252,17535.29298556558,15.9006173963127,8832.209350034815,52.6452963919202,90866.18706068741,19229.39841531693,9222.326730703595,8039.775986430741,48.325306243754476,38662.57795408645,22474.82435251851,19825.391000336465,11136.562706250315,48.15118749694729,15702.431502002526,5944.658208087575,2002.3752458644285,6747.122197444672,16214.938156890457,16340.37848826803,63190.6634283959,53263.28111272396,15.97622815293631,16.154838692213904,13520.463942962111,119764.03424937617,15.692453774450039,46149.99951973655,52543.09730635993,13788.21381119219,28771.52245857627,13432.73943402144,16.53222888737295,16.1394055707201,51.44980844967982,17.156454359767764,46977.13299062158,20869.28644287225,27150.753427349395,21359.07897931984,50.82380494710499,52.221280460890114,50.409582017225496,45111.500102842256,16085.401503673127,15.362364773328329,48.856840875383334,28055.81791823905,9382.293782056524,51.76946797673913,13206.852882598423,46.26221791961683,55.98549478519197,46.40185932017591,48.18794365158029,49.36171196594903,48.167214839796586,52.03468503376164,46.77478979408543,50.429871928826586,52.42690041607592,18.29386471757422,15.976362534513283,15.976362534513283,56.72998475595706,55760.94931396144,8123.638355323664,37457.64394295152,13318.841942082263,9775.34549092096,18624.844361078485,54174.04280494224,8233.854433854052,27210.46855361708,15.931044456953627,3993.163095123239,5372.279825121705,26423.096918586885,12681.789724341745,120736.04825293417,106750.75159874841,256802.84312220453,16.990239310829597,51956.60666794,19181.487147522526,11633.417062596509,10376.271002914571,8914.069142926055,44.24305162143168,6723.679492817492,49.88287650546717,16.28794269921172,38955.37372355271,20539.486939319675,14785.57240200178,10045.827756393424,10135.243708025748,48.78051449142058,50.40987437765741,6235.33135570024,15.827982282103557,13060.15854355314,15.928032658034331,22787.55954078939,9790.50020084565,15541.000932960726,16.173644131708244,32620.744258973755,6525.337161295349,17.602069717025188,15.769663586332856,7270.637928008208,7204.392983612631,215133.78766075807,5761.042408752981,1758.8946126731516,79400.79077541093,8116.413078169227,9555.39551005011,31792.658643627565,17362.590758061462,11681.651018703617,9897.53977607019,17.045293302099026,13614.829084196035,7725.944760439047,15.656285400714223,32232.367732665352,15.871371894742373,45969.25238275414,63367.67618043236,16.80163650071169,6312.017932550607,10042.388439252092,8887.305395297917,8679.839976427273,16.120944288029328,521041.8728070075,44.25106220550645,13491.578023938324,15.830749555633561,22069.742129242495,16.01740562576802,43953.99255259097,16.22423643386934,24811.999601956417,62210.39060524345,40502.983129017346,19509.14198740832,10068.700700618816,9167.969030416594,8229.24741622551,39400.200130516525,16.005593196467917,16.041919837214326,60671.91924432422,31511.59176162557,13031.807355319124,15.803545161452652,23035.44480097424,24754.329954303354,20697.062242386757,30330.42831515774,12569.062719397414,67410.10410797712,15.933171787076446,49395.14675752765,9491.699603196686,6013.474032942405,15.686059803830105,19910.036262305708,12072.351137834547,150489.3304474591,39832.93754212152,83013.51410664983,15.976362534513283,7003.753120971693,31765.811281610655,20335.09355189625,15.589025572902807,15.976362534513283,23603.179254069844,16.182724239122653,16.407768025402813,4770.113641227923,6589.008095500654,43476.13002649343,18725.647044117177,23430.072503479983,149103.03321344408,16.09956233764103,10665.38487105336,19631.60303100858,3837.07868859781,29041.57855765099,23022.640104534992,15395.151933937508,10737.280222459629,7082.29244017996,13570.392530565168,14344.786071127679,9927.17620318282,131663.1987873519,35090.44467265708,17696.008322500227,9123.922711757146,39075.02928321461,16.08162554908103,8378.148816468985,19315.562497245544,37610.24021927013,6442.435921797849,6372.17431163237,5783.7081304723415,43899.1508473097,15.58523600652761,442108.14255107386,6746.809885859276,59990.713012627886,22509.373320876573,15682.794651386013,23161.003271895373,26297.739213071924,86299.76987340619,15045.858161248856,4490.750903857713,12641.696014729587,64173.195100724435,10760.6991849373,10009.086964486904,30425.54980225912,24297.10710583719,7571.17890201623,49836.43055713043,14871.021885598422,52075.79368090187,4700.260588204741,4715.51261839684,10507.006591175685,15.976362534513283,31289.970146398093,17303.1682546423,47.748872495451344,12358.345369463124,4123.05547903844,9466.924479720314,29593.30059920901,15.976362534513283,16.058528075449484,9606.844667781743,20155.684658553062,53.41356148500322,15.976362534513283,5737.005699004201,23380.693783914332,13338.585167944195,7856.965339705652,153397.568001155,15.875529971527708,77540.33191821733,24447.54617170984,6623.555929100187,37186.62776622709,13085.10877115831,20481.874645459728,52.57565530296353,15218.672376060278,32627.592063649285,19556.0085927112,8867.563938195399,15.876958429101588,47.44068007723885,15.576425015774953,7648.775271772211,17574.82431260593,4754.19753492723,6576.255116905032,17463.510507570918,48.37930956178241,7287.37610095922,47.854878516853624,92909.45389974858,15.83791894251842,101298.41189219493,49.270900804505494,48.87873239677161,20390.68907541921,6057.013965897051,47.42700297288456,48422.20460045848,50.78396000170884,7987.786507450509,17.58219387414176,34081.68135905612,50.78514581455078,11781.739434491215,49.47355305007821,18269.018509545276,47.02947034465052,32308.214024268535,25094.16829962319,15.976362534513283,53.14192313563749,17570.435327817053,7462.6136655415885,17155.73712438397,13966.441416687006,16.954562004548414,49.72302139607518,48.783027966003196,45.48304648033813,49.77039228337237,47.84778495062304,52.20205934818154,50.96703850353325,49.33113761703446,47.85071203074203
